id,speed
154,10.463902142822976
155,22.967348708686824
156,37.64326513688362
157,45.472247037620164
158,40.7354143929852
159,44.233761386319635
160,48.680825179859895
161,49.520667374670936
162,48.636650243704715
163,47.70835802267782
164,44.60653847434768
165,27.10133525292974
166,16.066173697777053
167,20.015808781386394
168,17.633506296642018
169,17.868437874723426
170,10.901283563394609
171,10.71405774907245
172,44.20901253755893
173,48.962468325927375
174,44.436267457296125
175,25.74785521670906
176,19.09621614824964
177,18.14225535746727
178,18.635328496077776
179,10.693128608205908
180,44.33831772060333
181,48.41189482634279
182,48.953683999079104
183,48.55658299554844
184,39.82255170235383
185,21.43037700069069
186,20.854141245633908
187,39.35909265409713
188,28.013826413868756
189,47.4622178350094
190,44.174846913131525
191,45.229208683753114
192,38.91828129770648
193,37.973212193767814
194,36.197850488802786
195,34.90763712132925
196,35.173434045127905
197,41.83371231464908
198,38.612736401870166
199,48.106755827339846
200,46.27144959019754
201,25.382075336118106
202,24.912253712511593
203,19.151283846844407
204,18.31635851104181
205,18.415941988724395
206,39.28670221311349
207,38.372051966766776
208,48.57325952406033
209,48.223794207934176
210,47.40652119828074
211,46.52547160033981
212,26.358417830244278
213,15.0228178807725
214,24.485816948111875
215,24.529498215955176
216,17.614729606972382
217,26.244332356081376
218,43.1120207742044
219,47.67901817338552
220,46.96844630339774
221,44.974376840856486
222,25.56159588094529
223,17.125066001673755
224,9.938392600262825
225,26.180914217561334
226,45.29445087342228
227,48.73602218129892
228,21.07356396159297
229,25.86972332730623
230,20.467375583556475
231,17.866859669968065
232,40.82679446530201
233,47.79739625330169
234,46.655927845215814
235,17.98433652044677
236,26.903498859918315
237,22.322990891816673
238,26.291925402937007
239,42.441211772434166
240,35.6303527909306
241,38.87118974203883
242,48.82238385719439
243,49.019419892538
244,48.412711460872416
245,48.836811224966624
246,29.948192464786942
247,19.3370925110331
248,19.99681820817569
249,20.681189636908176
250,19.797383912201802
251,32.279787456216404
252,41.664579588528504
253,26.630627860940304
254,26.59757697380367
255,47.11219102610119
256,46.740024073631666
257,46.14378207354006
258,42.01361013965275
259,40.207910168717774
260,38.83198429531163
261,36.97193390041227
262,37.11187958236947
263,45.66556055410333
264,33.17648453662758
265,41.70379933700653
266,47.96499002624818
267,45.36590331550623
268,18.2049154363707
269,21.632993507770465
270,19.434383589650405
271,19.320867455876794
272,17.12022897823398
273,15.584987750939375
274,45.00017975909672
275,47.52130399023272
276,47.80854840582784
277,47.61353615519856
278,27.426872951798522
279,15.458944552976368
280,15.699501966032978
281,23.56637143514925
282,22.22836915636101
283,16.418279685723217
284,13.360296647439155
285,12.5064494672021
286,48.51038584846504
287,48.42024758082225
288,17.200666245961646
289,22.06779110480622
290,17.46919614032714
291,13.501908582859999
292,12.319530036645583
293,26.80764150075046
294,43.63841316050841
295,48.72876566063856
296,47.93034564800914
297,34.32502802487158
298,20.92008116113833
299,32.32177083398865
300,23.284171871140824
301,20.756455672042566
302,27.313171415705657
303,45.24388983725881
304,44.23662158684303
305,48.889494713010976
306,48.11579304983068
307,49.137339593841816
308,46.395794543738376
309,34.23165038472571
310,20.84869466104453
311,15.592486907025183
312,46.282171262165065
313,38.39050797806905
314,41.395670505784686
315,49.209212204036675
316,47.13424127477255
317,39.619168388454575
318,36.17989926472845
319,35.30398739655151
320,44.16713421794438
321,46.511511343959455
322,46.36892976228316
323,45.60494510968414
324,45.0488388201132
325,43.11286213714454
326,42.50122908520795
327,42.719295857629525
328,43.108587755401516
329,42.5351167254317
330,42.53259558819786
331,42.56877332397919
332,44.40410663859143
333,39.97851837459916
334,39.13979509683066
335,44.93821359062592
336,47.22077749638594
337,47.435030588651095
338,18.34607715910608
339,20.774936529678886
340,21.09224622866287
341,25.297730435380025
342,46.65255714611305
343,45.487074821335824
344,48.748718416192524
345,48.10277869533353
346,46.94789907503566
347,19.258806283323086
348,41.02700107687535
349,49.348236122883435
350,48.28964216905778
351,47.3480946349114
352,32.39204114521032
353,18.24134273655915
354,26.144278848482553
355,18.627034812788352
356,17.604527225595465
357,21.492128130451214
358,36.581048230671
359,45.140673066007366
360,45.632592204837714
361,48.83392924216569
362,19.13455785113519
363,26.864482284307872
364,19.24583473292658
365,16.735825665673747
366,13.634129535857493
367,22.818783748437262
368,43.272404174278435
369,49.13245216041228
370,48.64401215756889
371,47.74886947973336
372,47.92946643075422
373,18.850675763723938
374,19.598994825164826
375,10.893530241809101
376,18.610685964250134
377,36.098344454779784
378,38.1832249047072
379,48.73372693510249
380,31.458935591226194
381,19.321905491718063
382,19.657101412306066
383,34.89961338845948
384,47.64865513421751
385,47.84297332680339
386,46.95587002159348
387,44.027092678770465
388,42.04942955614618
389,40.919961091395294
390,38.73002924928017
391,37.92278383378044
392,48.01833306494298
393,48.23468450522959
394,47.76681897715139
395,17.92109678830449
396,18.74589465654074
397,25.880988073389013
398,25.674061977311922
399,17.73330088043506
400,15.599169832450633
401,35.69547461479878
402,40.75920738890251
403,48.70585560183792
404,47.259358326751325
405,44.83976782705291
406,33.69007739500255
407,17.159855273820636
408,19.739083183042172
409,18.941266353563652
410,17.86640166272461
411,11.714903129839461
412,44.742646581281086
413,40.24068683825612
414,44.64146979014387
415,48.622954426349786
416,47.72854618800989
417,47.39777658344943
418,47.67087852621443
419,33.68987540091313
420,19.109200976140908
421,11.110072269117113
422,45.76789285842635
423,41.61901032452087
424,48.60933940636979
425,48.93661880018865
426,45.88935138322171
427,27.15498094858351
428,23.836928994106543
429,38.96503356102225
430,41.48994879208149
431,48.896776245199725
432,47.311826128501394
433,45.02865846525582
434,30.80785822951722
435,34.14788096656988
436,25.63621129668544
437,25.84598546558933
438,48.98835902485549
439,48.29782881461633
440,48.91976036452366
441,40.824803239436655
442,34.191876712331464
443,36.12015154497731
444,35.34100928074133
445,34.20324307103331
446,35.958659244363915
447,35.49088038511804
448,45.79228070869128
449,45.694747621883636
450,44.08510870653362
451,42.213167998584595
452,41.94509166165799
453,42.80560747947658
454,42.682736401325386
455,41.28139630507385
456,39.96304516507387
457,42.79759323560929
458,48.57773318811916
459,48.80694595773354
460,38.01732176985926
461,24.636500419398935
462,25.197222661311397
463,25.297403808391547
464,34.655544773516105
465,36.63230483653583
466,47.42054131112364
467,48.68145791704032
468,46.967976647387175
469,44.6875368657869
470,16.055440441775954
471,15.793045066894217
472,22.175434841536063
473,18.705471512875008
474,12.234447499110729
475,23.17037756118618
476,47.61711684513098
477,44.63609474145873
478,31.458270827545157
479,21.66380228726492
480,24.837146567384362
481,19.71775393333538
482,23.33072856435056
483,47.79015417547308
484,47.5471771724332
485,46.93382136977389
486,34.34799724659715
487,32.387376851565065
488,23.014600015909824
489,12.26979582350294
490,11.543696567862476
491,37.03303257452917
492,41.67646918509649
493,47.99164199529099
494,48.00854973643154
495,46.83120882709874
496,17.883710493711526
497,27.087215134336997
498,40.45019703759643
499,48.68429484756764
500,48.622166759079576
501,48.92445420509206
502,48.12498875653089
503,46.96624271583439
504,31.74806545352177
505,31.150183299405384
506,22.593252666128947
507,19.66957518824223
508,23.301482302412918
509,41.80906952861982
510,46.55565908756817
511,46.30972505575375
512,45.653095212356355
513,46.10689273747682
514,44.672344825226794
515,41.21195693384476
516,41.40538581589314
517,42.556137923244975
518,46.96050013843683
519,47.104906406898984
520,18.969019504135968
521,23.897193957538402
522,23.328007835950714
523,18.725177976509137
524,13.282553322421897
525,44.42327144294559
526,48.82112448451215
527,48.45151428492448
528,47.739989681249234
529,34.71075276160139
530,15.156040928312347
531,24.398792290285133
532,22.511277510222058
533,14.243415543102772
534,13.760144472378323
535,47.13100621991996
536,33.16951222706622
537,16.870862186669275
538,21.483446008741595
539,20.92295547920928
540,13.306767217911778
541,12.862973724683666
542,45.722483480708625
543,44.434515164154725
544,47.84518075793222
545,46.91181080032115
546,14.294226797307577
547,22.476453411446872
548,22.66934027020753
549,20.3591884246222
550,16.475620793015537
551,38.47155135723401
552,44.44509897318974
553,48.53418596021957
554,48.370161733989555
555,46.48831405424227
556,29.402601901350895
557,20.774623584079155
558,21.732356811278724
559,23.65865345793509
560,17.58479786032904
561,18.143522061488557
562,18.411742109938867
563,18.07679072291756
564,16.364290932308496
565,15.08093243555029
566,46.71023908328594
567,38.43224219300192
568,41.3754363456289
569,49.74148831439721
570,48.34228936277253
571,33.237124751411066
572,43.205531974657895
573,47.9388621795864
574,48.13325858276519
575,48.23780583444111
576,46.67913589094297
577,44.80672741936594
578,42.62430946236877
579,43.99078665713488
580,44.49127277248888
581,39.17307202347629
582,48.899717450944756
583,48.42505108259745
584,14.884721933820025
585,19.103294642943514
586,24.74595029015419
587,24.23105153537668
588,19.815993251570816
589,18.900244056503567
590,19.79326160111988
591,17.958667711557347
592,45.78259644793493
593,48.90927071612207
594,48.866528945990304
595,47.265401943238686
596,45.8724275481093
597,29.197347333959122
598,24.16564647348146
599,17.329741922347942
600,12.10084596191337
601,47.88454567488518
602,47.23301266283408
603,45.46514182329938
604,13.602383188885545
605,18.93320355028414
606,37.897347728749416
607,42.30594281952143
608,49.21402175078238
609,49.06251466179394
610,48.171512332780395
611,47.5032947976965
612,45.86063391981983
613,17.268895486901542
614,22.79436863641945
615,18.7091082730502
616,18.656288542547586
617,19.522166791100105
618,13.889340277008976
619,22.391484021708255
620,43.76095618588742
621,49.27954130424896
622,49.211985682833976
623,47.66488794875126
624,45.22972905273796
625,24.621024487832088
626,17.873758875813742
627,16.632044950155912
628,17.860486247977814
629,10.651178464900829
630,18.737284763814447
631,49.172473259750944
632,47.66372899437794
633,47.41505246244341
634,41.87767385889707
635,27.78297757762083
636,23.165800531460356
637,48.289188322018234
638,48.48949103736987
639,47.208332027142305
640,41.27860374374041
641,41.335941682905656
642,41.573907233502034
643,36.949809911437725
644,36.590999232902725
645,38.19262417237182
646,36.661422442344644
647,47.85923061561843
648,48.010003554998804
649,47.43160452278417
650,45.89572683031978
651,16.887690461915454
652,18.510056796747218
653,11.78099642932647
654,19.607554891223526
655,48.73220296676827
656,48.56621526654943
657,48.55967597875476
658,47.14124836061159
659,47.261072748862
660,45.11461686427553
661,16.790361209105995
662,23.76603613455533
663,17.820560329109366
664,17.877202693798427
665,18.968180403918687
666,17.600748063870938
667,11.245627229079714
668,44.82554581424632
669,39.13739976729413
670,45.17831731816934
671,47.53380594093119
672,45.41830577606684
673,24.331083125901515
674,17.290519697826543
675,35.41548605427966
676,48.96426207438084
677,48.70317363545467
678,47.17144729775295
679,13.903473271957228
680,23.537663992784275
681,18.588946141428917
682,20.11527070523887
683,17.288193525715077
684,44.156833424673785
685,48.765329992683384
686,47.898455397963616
687,47.199398365171554
688,45.39264946817594
689,26.525577043669813
690,18.78543239090542
691,23.05026943717842
692,16.165515835581658
693,16.088991443942337
694,49.23673393199768
695,48.25091570957518
696,41.07031372265661
697,27.66470523189082
698,26.48103866102115
699,20.73800972413151
700,18.47736513284438
701,19.66197815768013
702,42.25717906248151
703,45.47194011087211
704,47.49897598069596
705,47.95818548774896
706,46.05646729818213
707,45.81095225704888
708,42.845321253049995
709,40.941924809079836
710,40.77881233183619
711,41.80971218453887
712,41.96185236722612
713,40.738429607980514
714,36.92356444403639
715,44.712399364681666
716,37.00831648940166
717,44.63285257423408
718,47.44868383116291
719,28.13132685828948
720,14.944611951846118
721,13.818507588517651
722,11.539467047776998
723,45.57016866398163
724,44.57054475599098
725,47.298892056630876
726,47.107319311037344
727,25.886897343528943
728,15.404694459784617
729,16.819482591979362
730,11.532295688972948
731,44.94329971919015
732,47.42028293164597
733,48.59694944782226
734,44.86895444588154
735,14.264156386337357
736,14.905299761568244
737,14.9798163246482
738,15.270519435662674
739,11.13907035884429
740,36.77124177503918
741,45.90597547115853
742,47.91914486495727
743,48.0312221583066
744,48.42900573652684
745,24.39566718478804
746,19.405329380048908
747,19.865150836831358
748,19.809600453258692
749,16.038937737552576
750,16.797135829522336
751,15.500017469115754
752,42.168496385092574
753,48.54379955014796
754,48.372551016649034
755,46.80223362667113
756,46.841388078298905
757,17.331970709582638
758,16.756932620790156
759,15.797335098536157
760,16.51487193976923
761,11.404712555622744
762,23.1674590883655
763,44.30167751326576
764,36.027392083122336
765,39.39920776581873
766,49.38397139609868
767,48.744128620483245
768,42.03078862308582
769,20.267217303714343
770,21.831310688807424
771,21.785130814862224
772,32.74761563164352
773,46.86459567607899
774,46.73368992509691
775,46.01193517338503
776,45.88947364424584
777,46.16128900729492
778,42.025285162260346
779,36.76470965246157
780,48.10073161254154
781,48.308925865650984
782,47.85853169070686
783,14.0927387408237
784,18.399944876267273
785,17.565596751930816
786,14.65312999687203
787,16.33638381678585
788,11.67387075018746
789,24.893532083459274
790,48.93799354199486
791,48.67071067155894
792,47.29136289358809
793,47.93289261012627
794,22.02914359863298
795,20.260299427003968
796,16.55521752157138
797,12.00085920785639
798,23.203386390637064
799,47.428301159270966
800,24.922584956937335
801,13.450124421817081
802,17.07104466630624
803,14.865492810814054
804,14.833561465989762
805,12.166031971320756
806,40.12517544074241
807,45.47420070084474
808,48.504706622588955
809,48.00958950835982
810,47.3944097209438
811,46.9289374193681
812,27.047109775680653
813,14.251810104955858
814,21.20146170054058
815,18.752969551836486
816,18.946247261462158
817,43.599936253300136
818,38.07881025715279
819,48.74391926868826
820,46.64623183242153
821,35.076385003830914
822,40.40110434008925
823,25.58667888016771
824,25.846884648650224
825,26.045803550181486
826,48.83514935080574
827,47.76397325430444
828,30.305616430400683
829,34.138110400570305
830,36.0769775708007
831,33.76519286755794
832,42.20861626091511
833,33.90747814038437
834,47.037888192311
835,46.72881919254648
836,43.238033726141886
837,44.15100682101755
838,39.27533944720661
839,39.26815684054621
840,48.307556725888965
841,48.892157849650665
842,47.540417992007704
843,40.80660620885004
844,28.113514373703183
845,20.883804210121454
846,32.951686693355136
847,41.01326205077118
848,48.512466735332275
849,48.71351992817991
850,48.34983121384178
851,17.56099177288106
852,23.674436729452417
853,24.246419702709947
854,19.573279680271224
855,20.33344009032531
856,17.837343985255973
857,41.320936327474726
858,45.46313501948134
859,47.92621435639138
860,46.916710651332416
861,47.003238718649335
862,14.492326569509833
863,23.393642509016455
864,21.322710065705575
865,19.01382462897302
866,25.617108611079388
867,46.38442694052793
868,42.58940559855175
869,49.056096599249656
870,46.98056093348284
871,34.094779384965015
872,28.76404800031885
873,21.90907516899527
874,43.717404707778805
875,44.52758492962074
876,48.94525024562137
877,48.78349562020932
878,47.01045338522171
879,17.900873446507756
880,12.799394589322448
881,10.106464148856853
882,20.140466883879864
883,46.00889321416044
884,37.88089347409057
885,48.65977651451689
886,49.47861734729349
887,48.6960286620934
888,48.3320479375746
889,47.77267162049771
890,41.130603450568444
891,22.57077325194146
892,24.02468481092706
893,23.993281356994988
894,37.25097442407506
895,47.79460052079476
896,43.766936493685165
897,42.1399672689932
898,43.914016527547886
899,43.51739139300184
900,46.170875379249864
901,48.213058234970596
902,46.794271962272816
903,25.932414805385363
904,14.09220472412213
905,18.44687454469416
906,23.523920848742872
907,18.770338195275002
908,18.41006059557947
909,14.745304593525354
910,38.66971441271313
911,45.34995879549303
912,46.741043735637916
913,46.373788028322515
914,46.289008724584136
915,23.984853318413094
916,22.84367288658732
917,17.120314021543667
918,18.500333052646667
919,12.847917520099323
920,47.55559812521014
921,48.057057942005066
922,47.27659249469684
923,13.942619074972836
924,25.361955720176706
925,23.726854528682182
926,16.248924214744992
927,17.803361841104014
928,10.96057468058375
929,8.911431020487607
930,19.23619239649346
931,36.372632616947676
932,44.99439341401045
933,47.60370548885454
934,13.960930363141067
935,17.96853081006609
936,18.496707993983126
937,16.282281310804496
938,11.856655297031683
939,20.51780962927397
940,43.58376078364732
941,48.733942214269916
942,49.00916247517176
943,46.98563302091334
944,47.36579582927615
945,28.061668601315787
946,13.749025969403734
947,24.785946365338432
948,23.83439091155
949,16.417619577301412
950,40.074281525228464
951,48.553149993158215
952,49.22392752116887
953,46.81596571192848
954,42.146071500285345
955,25.68152114542823
956,25.77744685792436
957,19.023441750464855
958,42.265757470358004
959,36.108866704368594
960,45.425986179271504
961,46.803784083733916
962,47.01859990680149
963,45.77175227586323
964,43.390795610708125
965,42.72485925109864
966,41.661616786846835
967,40.90175676659686
968,42.21988781728196
969,42.150665340471186
970,37.45287818797189
971,36.83049878267331
972,46.29233600337846
973,14.20836363522044
974,18.995983823064208
975,24.505873052211324
976,18.720439525988617
977,16.78917494589937
978,18.540797607796808
979,12.97763152767172
980,10.581965832292564
981,22.642263182376706
982,44.957914844491285
983,49.0385362920848
984,49.07288265309628
985,46.52660576682781
986,23.513681680138188
987,17.490024909064267
988,15.28783504087955
989,11.275800456521601
990,38.21598743818723
991,45.048076811025545
992,49.64490357285012
993,47.03733125707326
994,47.35583874772198
995,47.42218553483812
996,28.445221926546683
997,15.239766423787666
998,16.32725554925375
999,22.340429553441805
1000,17.72107057899753
1001,15.545023753336585
1002,17.3358137373141
1003,10.54933657721677
1004,21.444087015683245
1005,44.69573505443385
1006,48.649023993821835
1007,47.04031195429462
1008,45.33649928247618
1009,28.593275728455847
1010,18.48527845448749
1011,17.965488370566035
1012,10.79321711054357
1013,10.324445645901902
1014,42.94858709627501
1015,48.8778153378203
1016,46.761089628387005
1017,27.213322936334244
1018,18.056630106466674
1019,24.16873642309286
1020,15.605714044323747
1021,17.57309058762705
1022,10.58272478600221
1023,37.485711142806586
1024,45.166929546964994
1025,35.881767329728845
1026,48.55900723392113
1027,28.62106913734648
1028,20.427691187465975
1029,19.5459173689435
1030,21.16272605772446
1031,22.11401979468058
1032,21.954581852246978
1033,42.157839830411746
1034,39.39931590514844
1035,44.71987107688208
1036,48.06768288310355
1037,48.1426976429953
1038,43.461049065418614
1039,39.77610806306467
1040,41.50557437994712
1041,38.42786265432505
1042,36.210180326960455
1043,35.151498599971646
1044,44.73266499144854
1045,38.372504058591474
1046,35.595529439110464
1047,48.12782169236968
1048,46.14888542706412
1049,47.19580247118763
1050,26.735681951252445
1051,20.70631971140363
1052,17.82016196861832
1053,10.61634274642637
1054,45.93606269941214
1055,48.63101119905767
1056,48.291357453060634
1057,46.561760616050925
1058,45.43435640292475
1059,14.414630360113087
1060,19.872936718235028
1061,17.80215210447724
1062,10.573262695315025
1063,39.333188444512764
1064,44.36756052043083
1065,39.19496002926819
1066,48.9489751489699
1067,47.68908702229107
1068,48.559779218000934
1069,47.16028912979745
1070,47.46990656826594
1071,45.171196581599276
1072,13.17664433410024
1073,17.214925139283054
1074,15.17200534663468
1075,23.35807987065245
1076,39.98412397819492
1077,48.948322195467156
1078,45.416605489936956
1079,13.629709764783913
1080,18.850881068308617
1081,15.963065455608199
1082,14.352915288520741
1083,11.885325868214878
1084,42.93233687850716
1085,37.87339846433073
1086,42.55754511906406
1087,46.80437299755195
1088,17.45821503830606
1089,12.45137021113602
1090,37.25700764097109
1091,38.485812459204986
1092,48.907997409539014
1093,47.817611979997835
1094,48.53455625516976
1095,41.86859867513945
1096,28.613373845643554
1097,22.596504529861964
1098,15.835647928648662
1099,18.592513241727843
1100,18.343868193844
1101,32.89380940224059
1102,42.166133287290705
1103,38.704475494747584
1104,36.09616029402768
1105,35.7602816193491
1106,47.58878994977668
1107,47.28914527207244
1108,42.05619931152153
1109,41.74897511530814
1110,40.943272975113835
1111,38.51448000202118
1112,36.780693059544504
1113,43.65708071517431
1114,45.25111182039173
1115,48.696355168601
1116,47.30478991658833
1117,46.75196118097506
1118,23.480376905127088
1119,23.858762046168337
1120,40.592593391718495
1121,40.8428494989501
1122,44.610331308318024
1123,48.53807692514614
1124,46.2097492972054
1125,29.86237176339961
1126,29.961777499676874
1127,29.82111180952022
1128,32.652696003747
1129,37.03848624568605
1130,44.87271298921616
1131,47.327459041420425
1132,47.03532850356595
1133,45.45168015531593
1134,28.934024897165788
1135,18.538749087395416
1136,21.820064562342054
1137,18.344537853781066
1138,19.617355701493114
1139,13.53578137714742
1140,45.10597906424769
1141,40.73008229282023
1142,46.65411453877181
1143,48.524889607273614
1144,46.848428217342686
1145,27.467188300533877
1146,19.645740017640804
1147,19.495977225857096
1148,46.71900282757009
1149,45.5625383756091
1150,15.533806455615784
1151,23.6287734366568
1152,25.364202862076517
1153,16.97985611333505
1154,18.085703074203582
1155,13.764356780382343
1156,12.193838254553231
1157,22.15222256971279
1158,37.48867388419011
1159,37.52444977127733
1160,46.35325541142662
1161,47.03343100457062
1162,47.59497363712437
1163,47.72588212835744
1164,28.39715583684952
1165,19.031296898433727
1166,24.482792299197467
1167,23.701111134442407
1168,44.945297265239745
1169,47.694089396819315
1170,45.926664690191075
1171,41.554909213740586
1172,37.891765145137036
1173,36.57026716827552
1174,46.00000841225611
1175,47.18306791018521
1176,46.71194844787222
1177,25.083567752978098
1178,14.093455474782354
1179,18.755483143030023
1180,18.613374506685503
1181,16.717718135245903
1182,11.107530393551158
1183,44.70772724776921
1184,43.51388827683035
1185,47.55996966566826
1186,46.21357914843341
1187,46.342809599488774
1188,24.360423665988595
1189,18.230976204878694
1190,17.13169898144102
1191,18.561827678158128
1192,37.51346811103844
1193,44.14024475558059
1194,47.5950565247117
1195,46.79713061521099
1196,46.53626534446838
1197,44.43893742585475
1198,24.95241779275183
1199,43.36063416138715
1200,47.79054329878768
1201,47.92367040087915
1202,45.225107547249145
1203,17.15109480577171
1204,23.213919004188917
1205,18.957144824924104
1206,18.861301973387143
1207,11.320681898258659
1208,22.02377897594394
1209,35.946578195911236
1210,47.09186954981746
1211,45.064853450282115
1212,16.212708033250056
1213,16.492138654536248
1214,18.235722153248645
1215,16.661088527113403
1216,47.762701450163675
1217,48.38160061508623
1218,47.53796580238489
1219,42.29635549967701
1220,25.941543799769974
1221,23.13790797300066
1222,20.14536783007178
1223,21.713137838240595
1224,21.78802565430856
1225,21.989535146880886
1226,21.500572452753158
1227,42.052419829310445
1228,35.31718624771341
1229,35.85026222823887
1230,48.153593556314945
1231,48.05802521088539
1232,41.11835843505969
1233,39.93563853653391
1234,37.723725743334036
1235,47.303176048165945
1236,13.77438264072927
1237,19.34668518812367
1238,17.259152915465435
1239,12.13012048431758
1240,21.11598733795927
1241,45.008963368065885
1242,40.50422634570766
1243,42.680197025303904
1244,48.02348233873187
1245,46.61442470811527
1246,17.58980854510345
1247,23.927156342720018
1248,24.231306990179093
1249,12.68902136507939
1250,44.95390663252325
1251,48.15487874790158
1252,47.06732683906196
1253,46.895015847942005
1254,23.5006030566597
1255,16.359156138165954
1256,18.164390739052024
1257,41.43788194218982
1258,47.68508918308495
1259,47.195854931514866
1260,46.747696323183135
1261,45.46832661671925
1262,28.12483137354895
1263,22.290827893356553
1264,19.765559279881217
1265,19.53709436990715
1266,17.40695431262321
1267,18.322709404430316
1268,24.652311465248946
1269,48.11919773914045
1270,47.6917007320108
1271,48.747205257646954
1272,45.1119505170269
1273,15.55374978465865
1274,17.72279112212457
1275,17.3686852608849
1276,17.905797473082437
1277,11.385364639882203
1278,22.489559905047585
1279,37.2315443328375
1280,45.432433993528754
1281,38.72347904431171
1282,45.79754285951168
1283,47.268170267611595
1284,47.58700727933825
1285,24.61636907685623
1286,24.864899776029734
1287,22.14566543208031
1288,19.73844757009198
1289,22.366512526368243
1290,35.56453649393211
1291,47.65169304366655
1292,45.98029134063454
1293,44.57799537943177
1294,41.991167260905165
1295,41.568671846744756
1296,40.19308486645872
1297,35.784052152266014
1298,43.60150282597744
1299,47.45397791117197
1300,46.7107975689244
1301,45.32753059917769
1302,23.033300767437222
1303,11.879463845563908
1304,23.269117903591308
1305,47.950023461212204
1306,48.02884880362441
1307,46.78191960225327
1308,46.90110723366804
1309,39.78270436538782
1310,30.863707787605982
1311,33.71518005745187
1312,25.7059888521703
1313,26.534377767464505
1314,21.254445032535756
1315,35.115299743108196
1316,38.701078569984084
1317,39.677141029641376
1318,42.97390076465845
1319,47.835991989966
1320,47.32912355371633
1321,45.53227316482032
1322,16.28962840397019
1323,16.270181619287413
1324,18.9569898861716
1325,24.939003132420225
1326,48.10367477721842
1327,21.68491832425968
1328,18.933123290904287
1329,17.137230715374415
1330,18.796796447652863
1331,12.139306900227057
1332,24.17396823029008
1333,39.470975794984426
1334,37.013497907779374
1335,48.16107810339323
1336,46.77148606115784
1337,45.13723746393699
1338,18.0359648481576
1339,17.20589212944007
1340,16.845792493326186
1341,17.15466237222504
1342,48.16623685794992
1343,47.646766561952724
1344,41.79948821357493
1345,29.41448371234324
1346,25.200877624210342
1347,19.3749092714538
1348,18.956968295621447
1349,42.091905989409206
1350,38.97017480267926
1351,40.11720068802532
1352,41.06638911564069
1353,39.20493678869778
1354,39.12017362447391
1355,36.66363935232722
1356,43.138896606063625
1357,33.85701451075144
1358,47.64012133080727
1359,26.13539612798145
1360,24.88885759519855
1361,24.290508098041652
1362,19.185435630417476
